Date,m_t,IBM,CSCO,AAPL,MSFT,ORCL,INTC,TXN,QCOM,AMAT,ADBE
2016-05-26,-690.78107,0.27696484,-0.052128486,0.27563193,-0.29455352,-0.23294578,0.097863115,0.22124384,-0.31802988,0.08447813,-0.08640065
2016-05-27,-618.1556,0.13196006,0.0122529585,-0.13033734,0.49684593,0.11691909,0.070033774,0.16073142,-0.08914652,1.1636618,0.3959642
2016-05-31,-760.5921,0.3325015,0.2022234,-0.32467788,0.758274,0.12252224,-0.006934022,-0.360459,-0.4021769,-0.06417586,-0.28938162
2016-06-01,-840.8091,-0.5459254,-0.24972542,-0.7233014,-0.1781586,0.04039067,0.059649076,0.31866646,-0.23185068,-0.09323432,0.29174507
2016-06-02,-865.2021,0.36310568,0.2830246,-0.42763534,-0.41645277,-1.8701092,0.09825984,-0.27273184,-0.06391894,0.19475532,0.08519657
2016-06-03,-861.663,-0.29102546,0.07409136,-0.0076203747,-0.7750406,0.48640686,-0.20996405,-0.21313298,-0.0868388,-0.23569413,-0.662667
2016-06-06,-814.1031,-0.10712823,-0.05800559,0.2262054,0.36989075,0.36786312,0.046210658,0.54103017,-0.1715344,-0.38572618,0.22443333
2016-06-07,-928.8672,0.20053452,-0.047847375,0.07583591,-0.04179027,-0.3866808,0.22516395,0.16080794,-0.1684305,-0.026353566,-0.25590947
2016-06-08,-966.30255,0.22585376,0.111411184,-0.13403821,-0.071638964,0.14364757,-0.014467775,0.34103152,-0.054556753,0.0702839,0.097384706
2016-06-09,-1020.0157,-0.27324253,0.006766417,0.1976021,-0.44352895,-0.29745278,0.036664803,0.0025786348,-0.098128006,0.2759404,-0.259315
2016-06-10,-1069.4913,-0.45824397,-0.15751147,-0.42894134,-0.14850116,-0.39504918,0.09890963,-0.20730801,-0.98944414,-0.57395005,-0.43093437
2016-06-13,-886.8359,-0.48984882,-0.30737215,-0.7554915,-1.5149914,-0.16907331,0.13474649,-0.3211953,-0.9111665,-0.23806705,-0.037638392
2016-06-14,-878.41095,-0.13285252,0.18771552,-0.043404646,-0.36651668,0.21805264,-0.06750276,0.23656873,-0.23448944,-0.35423952,0.034172185
2016-06-15,-834.7797,-0.19971924,-0.5125244,-0.24392895,-0.17764772,-0.48691007,-0.71081,-0.19530018,0.32455528,-0.095334664,0.044605423
2016-06-16,-775.3845,0.11908037,0.35343736,0.09386596,0.8186901,0.21131319,0.071637064,0.2417686,-0.023595514,-0.047906853,0.1086882
2016-06-17,-599.0071,0.36059576,0.11735967,-1.2354716,-0.3570592,1.2244482,0.05582694,-0.3766148,-0.031134065,-0.4881135,-0.76507205
2016-06-20,-753.38336,0.6336819,-0.26388514,-0.21093257,-0.09003788,0.03190125,0.4979801,0.25847888,0.13272184,0.30515414,1.1999259
2016-06-21,-959.31335,0.13370842,-0.045577813,0.26006755,1.2152478,0.26597,0.15904997,-0.017972855,-0.13751417,0.29937595,0.8254119
2016-06-22,-911.11414,-0.49984124,-0.08193827,-0.25779593,-0.2311719,-0.0060447,-0.06612547,-0.024482815,-0.008278259,0.20000114,-2.6989005
2016-06-23,-849.0582,0.94736475,0.7991702,0.15581003,1.0228026,0.89498425,0.8443036,0.8743978,1.017468,0.8570766,1.1027668
2016-06-24,-926.2806,-3.6408951,-2.3628306,-1.3098973,-2.3029168,-1.840745,-1.8252103,-2.0712552,-2.768906,-2.1162336,-1.937719
2016-06-27,-735.9607,-1.3968912,-0.78943384,-0.783478,-1.7478119,-0.9137305,-1.14115,-1.1919203,-0.9376072,-1.6760321,-0.66897285
2016-06-28,-641.88214,0.9425247,0.85394084,0.70994663,1.2725347,0.757478,0.60247713,0.9228092,0.99700034,1.1288913,0.86292374
2016-06-29,-889.6475,1.128075,0.77071047,0.2762401,1.241973,1.5889654,0.9206721,0.70044065,0.68313795,1.0081574,0.9814249
2016-06-30,-1045.3721,1.3000271,0.6842773,0.41793782,0.6562914,0.39295185,1.0367391,0.9711423,-0.11181825,0.637673,0.6873878
2016-07-01,-926.53125,0.18998432,0.17422703,0.032592524,-0.020565374,0.059805334,-0.089610584,-0.43394354,-0.57357275,-0.15570161,-0.20284474
2016-07-05,-1041.7488,-0.3109035,-0.32182848,-0.47942778,0.004849136,-0.5460356,-0.10935796,-0.6661614,-0.95426476,-0.10308896,-0.2590551
2016-07-06,-685.11346,0.25207445,0.6568265,0.17008398,0.23154846,0.12414992,0.33435535,-0.1835042,0.21582246,0.2344759,0.25246993
2016-07-07,-779.80615,0.054919682,0.021357244,0.096755065,-0.016478399,-0.026382225,0.25420117,0.5019238,0.31349,0.4430964,0.0065699476
2016-07-08,-536.97375,0.75489056,0.91190517,0.2835722,1.1214366,0.374365,0.9742205,1.124583,0.8880548,1.0367424,0.84819645
2016-07-11,-536.36523,0.3310781,0.2757816,0.054088,0.32785022,-0.12659264,0.43402144,0.06442214,-0.1923549,0.32429463,0.2020237
2016-07-12,-400.48495,0.69280213,0.30060956,0.13026558,0.74364316,0.73354244,0.6515518,0.71566224,0.27409273,0.3919868,0.22622833
2016-07-13,-564.14,0.36851597,0.21830045,-0.38287556,0.3327934,0.023069123,0.046650663,0.08450028,0.030298425,0.76357794,-0.06774969
2016-07-14,-348.948,0.9134343,-0.018613918,0.89045334,0.24503326,0.2272778,0.19064851,0.17126246,-0.09364649,0.26625815,0.2061506
2016-07-15,-414.04477,-0.23781526,0.07591773,-0.10392489,-0.08926871,0.09619735,-0.19941026,-0.003387196,-0.24078727,0.3437118,0.09491831
2016-07-18,-448.66443,0.00032023527,0.13055594,0.4348156,0.2831344,-0.17005779,-0.06483331,0.22080658,0.34557953,0.37084585,0.012218055
2016-07-19,-338.75653,-0.14522788,-0.01907131,-0.07629489,-1.1400243,-0.6759388,0.08065874,-0.22056809,-0.30527693,-0.3836262,0.033007093
2016-07-20,-305.61978,0.7107746,1.2824374,-0.05018505,3.4503944,0.18400107,0.6118392,0.3498877,0.4201384,0.37311757,0.32350686
2016-07-21,-268.90073,-0.4029897,-0.13255456,-0.3583824,-0.18184145,-0.22939403,-1.7797866,-0.4362284,3.0932405,-0.7283799,-0.94748145
2016-07-22,-279.48672,0.64302355,0.20016412,-0.48161703,0.87899905,-0.004613712,0.44298324,0.40217373,0.7808419,0.18105187,0.85586596
2016-07-25,-257.42966,0.21272343,0.10712953,-0.7624007,0.14185664,0.078895606,-0.00459807,0.5086868,-0.44574293,0.14712097,-0.31672192
2016-07-26,-116.37904,-0.2361606,0.12195747,-0.42785087,-0.020550225,-0.27151084,0.4450885,3.595809,0.34022075,0.46147376,0.30676466
2016-07-27,-82.88594,-0.1360802,-0.2585351,2.9975996,-0.73113084,-0.02333814,-0.35332814,-0.13015674,0.7354928,0.09133374,0.044533156
2016-07-28,46.635773,-0.19563153,-0.45277238,0.58259976,-0.037393607,0.28807288,-0.10765166,-0.4609151,-0.17176075,-0.48389077,0.25959036
2016-07-29,-21.99765,-0.32103017,-0.02305632,-0.15008044,0.4908373,-0.18360324,0.06999722,-0.35193864,-0.010135925,-0.5751603,-0.22325456
2016-08-01,-88.438126,0.32474792,0.3223535,0.76903933,-0.17504618,0.11714789,-0.05186407,0.05887864,-0.66306674,-0.08316439,-0.028492155
2016-08-02,133.55939,-0.3499788,-0.21655594,-0.8422224,-0.061362147,-0.49654654,-0.37471542,-0.6965809,-1.0058849,-0.51372993,-0.68509674
2016-08-03,196.0289,0.033343565,0.12346824,0.53510076,0.36727852,-0.0047176923,-0.089251764,-0.007722219,0.192061,0.29460374,0.30109197
2016-08-04,-0.04573124,0.3458756,0.09999456,0.21682246,0.42327046,0.21100159,0.36259001,0.46442857,-0.14040968,0.2183955,0.22491148
2016-08-05,-123.755585,0.77956,0.39461246,0.6498574,0.6078494,0.2586644,0.4468668,0.3407859,0.63506866,0.6557322,0.9302209
2016-08-08,-21.299158,-0.038423054,-0.09358228,0.31877878,0.054722123,0.02468414,0.033532377,-0.035959005,-0.43019515,-0.020268122,-0.20827162
2016-08-09,-120.91766,-0.13017045,-0.16895375,0.10894002,0.105797715,-0.08314155,-0.185628,0.044880085,0.1782594,-0.114002354,0.20836544
2016-08-10,-8.809875,0.112565964,-0.19856355,-0.4583106,-0.2634522,-0.021225626,-0.50717443,-0.27008596,-0.32518873,-0.6495858,0.80241585
2016-08-11,138.57532,0.56221175,0.1258609,-0.1208209,0.24416982,0.204033,0.14444102,0.043245394,-0.083404295,0.5659067,0.47073206
2016-08-12,-40.019512,-0.6563775,-0.18328561,0.025380323,-0.46913636,-0.23078406,-0.17198849,-0.13755023,-0.14338288,0.5103237,-0.23814958
2016-08-15,-145.18779,-0.04918241,0.5403173,0.4955894,0.15392573,0.339585,0.37480116,0.30627656,0.40459445,0.40379596,-0.014330353
2016-08-16,-263.1588,-0.51354986,-0.16751105,-0.13912778,-0.4248671,-0.098622434,0.32461146,-0.38690904,-0.39531103,-0.4395147,-0.117895566
2016-08-17,-362.52954,-0.13705112,-0.75688624,-0.17096329,0.09742338,-0.14768034,-0.27341786,-0.032976586,0.016514892,0.06455106,-0.3897707
2016-08-18,-357.66144,0.34982052,-0.47411507,-0.16164288,0.0034727694,-0.10082606,-0.10267493,0.18361755,0.40900922,0.5593363,0.48770842
2016-08-19,-523.0118,-0.57145625,0.040462803,0.027741397,-0.00962104,0.18585008,0.2884709,0.06189622,-0.33029294,2.7983494,-0.13508716
2016-08-22,-455.65396,-0.04929527,0.16207369,-0.4941875,0.020648152,-0.13673827,0.10510965,-0.22136159,-0.086642645,-0.74186796,-0.006323281
2016-08-23,-384.76486,0.07700044,0.5926827,0.05996027,0.21382532,0.30891103,0.007289449,-0.04715851,0.04920994,1.2508619,0.45372006
2016-08-24,-540.0887,-0.52949786,0.10734464,-0.47934482,0.03610712,-0.51599675,-0.34026632,-0.090068996,-0.46837822,-0.38567656,0.030274268
2016-08-25,-411.69867,-0.20607227,0.37022367,-0.31441462,0.21330145,0.015770636,-0.11409804,-0.0893672,-0.114152506,-0.11451403,0.28837723
2016-08-26,-485.52808,-0.16206904,0.07161533,-0.39666256,-0.19333191,0.16481732,0.16655493,-0.082965285,0.09466555,0.4075184,0.20356756
2016-08-29,-542.6862,0.5384102,0.35469714,-0.1572143,0.047207903,0.035298314,0.30957502,0.124140166,0.23844005,0.071154736,0.14197102
2016-08-30,-475.1391,-0.16512643,-0.09939649,-0.48922926,-0.27435702,-0.020785796,0.13992904,-0.50180197,-0.16385445,-0.12488553,-0.1081796
2016-08-31,-388.6429,-0.24685445,-0.21119064,-0.050459556,-0.5408804,-0.12454497,0.18644081,0.12861176,-0.043134004,-0.25669083,0.17547615
2016-09-01,-258.90903,0.2508892,0.2114995,0.20050004,0.10373729,-0.086965844,0.113088965,0.0801798,0.15502952,0.59437287,0.30012506
2016-09-02,-25.01866,-0.010072199,0.38936988,0.37178528,0.032704372,0.09387251,0.03141052,-0.04276086,-0.20647821,-0.42761618,0.32063204
2016-09-06,-149.42195,0.31287754,0.029060617,-0.103833064,-0.12473568,-0.013281468,0.5321386,0.045380257,-0.31667602,-0.10690989,0.004296722
2016-09-07,-166.40146,0.5130637,-0.18409786,0.2093458,0.004603653,-0.013708827,-0.1690971,-0.23907262,-0.610977,-0.14970213,-0.18535885
2016-09-08,-180.68929,-1.1208524,-0.6152417,-1.3966496,-0.32305673,-0.6429805,-0.06451292,-0.38066941,0.060929485,-0.22159077,-0.46389177
2016-09-09,-441.1324,-1.4180785,-1.114434,-1.2577915,-1.4642562,-0.84231436,-1.2317086,-1.7006674,-1.6934907,-1.377345,-1.145148
2016-09-12,-251.01297,1.079477,1.0338451,1.0057108,0.95415986,0.7693939,0.72402495,0.88794404,1.1504512,1.023781,0.46923384
2016-09-13,-340.46695,-1.0776491,-0.71814847,1.0857424,-0.66140646,-0.6189153,-0.6038149,-0.38661087,-0.8329482,-0.34924793,-0.697055
2016-09-14,-211.6729,-0.78162634,-0.15104744,1.6237372,-0.3754423,0.06994787,-0.029416323,0.21292324,0.09236863,0.02429123,0.043651413
2016-09-15,-60.526527,0.67239565,0.50866157,1.5537921,1.0326527,0.70995617,1.0565705,0.9610612,0.57906926,0.9709148,0.40626228
2016-09-16,-73.52911,-0.79668546,-0.88146174,-0.3656276,0.012334166,-2.3481107,1.2206938,0.06634542,0.20540313,-0.19181204,-0.27347365
2016-09-19,25.322506,0.42486197,0.27070537,-0.67291933,-0.42659417,0.36453927,-0.60372406,0.0918122,-0.20955274,0.29200664,0.3628907
2016-09-20,-0.020958247,-0.19118577,0.09863694,-0.09285409,-0.19836153,-0.20298137,-0.06007693,-0.2719172,-0.23409604,0.07215144,0.44501537
2016-09-21,-76.927025,0.4453147,0.4210482,-0.09752784,1.0487593,0.52684146,0.3108348,0.2309804,0.50852084,0.19941851,3.0939605
2016-09-22,-279.21112,0.22160326,0.49871057,0.3730059,0.022211643,-0.01647204,0.072559096,0.108095095,-0.16865462,-0.44137746,0.09398652
2016-09-23,-343.6631,-0.5113461,-0.6056165,-0.941328,-0.5001046,-0.36352527,-0.4546181,-0.5824773,-0.6823543,-0.9416579,-0.16303565
2016-09-26,-133.37032,-0.4510286,-0.52946675,-0.015971722,-0.67852867,-0.2604209,-0.6607776,-0.42259744,-0.4501651,-0.49890292,-0.053197935
2016-09-27,-312.00742,1.1669782,0.6990625,-0.0024022632,1.1889112,0.31835204,0.5738527,0.6978206,0.58487713,0.37429193,1.0837336
2016-09-28,-154.16437,0.6225713,-0.0059720124,0.28134426,0.03849428,0.15918058,0.2552643,0.17032634,-0.02688399,0.094298385,-0.051989604
2016-09-29,-340.17685,-0.10439989,-0.23348464,-0.88311887,-0.7800292,-0.41381985,-0.17918102,0.03731585,2.6135426,-0.2755275,-0.69628876
2016-09-30,-411.91135,0.27696705,0.5392128,0.2917246,0.19256389,0.17760302,0.45002356,0.20354311,0.550939,0.76375467,0.3553782
2016-10-03,-381.53668,-0.5492681,0.034357626,-0.33497167,-0.25166824,-0.37771004,-0.1435571,-0.39656729,-1.0505325,-0.36933678,-0.006599663
2016-10-04,-422.32156,-0.51497144,-0.29513875,0.11618829,-0.24830437,-0.16834214,-0.17749609,-0.08265625,-0.4206686,-0.48261887,0.0057827565
2016-10-05,-368.13046,0.23225044,0.38725013,-0.0751137,0.42537054,0.32955828,0.46969217,0.67124486,-0.027622554,0.4267692,0.21027002
2016-10-06,-495.00375,-0.11753072,-0.21612754,0.2724143,0.07966385,-0.3639493,0.050092693,0.21246128,0.3206068,-0.11029928,-0.07397921
2016-10-07,-534.2585,-0.5403556,-0.044680078,-0.026331306,0.035991374,-0.03422703,-0.0053932946,-0.09607076,0.28105018,-0.23362502,0.06540187
2016-10-11,-551.21716,-0.9671461,-0.7438978,0.006271804,-0.9848456,-0.77597743,-0.88521343,-0.8489034,-0.8917985,-1.0911614,-0.79133487
2016-10-12,-633.08417,-0.24643597,-1.1717218,0.3326851,-0.113301896,0.025330061,-0.19518133,-0.24448255,-0.15520418,-0.035975482,0.32874596
2016-10-13,-564.09875,-0.27670065,-0.31748453,-0.25405943,-0.24429162,-0.04733689,-0.22158943,-0.52299494,-0.37292024,-1.1745789,0.012289276
2016-10-14,-619.3481,0.2687308,-0.0059623523,0.1701483,0.52791786,0.44196585,0.507292,0.4697521,-0.13582149,0.26918134,-0.045846887
2016-10-17,-551.27576,0.09908591,0.042021476,-0.13505007,-0.256078,-0.17040998,-0.22051306,-0.08425586,-0.47453365,-0.43747726,-0.12455187
2016-10-18,-476.74374,-1.7739967,0.35786524,-0.1346409,0.46975285,0.14145897,0.48391452,0.55192184,0.47346035,0.28861198,0.44016948
2016-10-19,-515.9587,0.19911046,-0.18556985,-0.2507551,-0.1801865,-0.108394615,-2.6463535,0.13296483,-0.34139445,0.4024708,0.017479738
2016-10-20,-563.77045,0.075646445,-0.35182664,-0.12665264,-0.34402627,-0.3439222,-0.13404158,0.14486283,0.8733867,0.04878854,0.31000277
2016-10-21,-438.48413,-0.8592764,-0.05135087,-0.2985308,2.7028093,-0.22260673,-0.38025597,0.11970198,0.2502215,0.031703074,0.031739414
2016-10-24,-372.87592,0.38488817,0.53141737,0.3544616,1.4494406,0.41392708,0.09270154,1.1469696,-0.04943735,1.0186261,0.7948399
2016-10-25,-240.32896,0.11246073,-0.2647396,0.15906818,-0.06130039,0.09897508,-0.23602417,-0.35891992,-0.36669764,-0.47697684,-0.71318203
2016-10-26,-156.70082,0.38886964,0.34820804,-1.2066313,-0.45318347,-0.07679607,-0.25933456,0.31374377,0.20242146,-0.064611465,-0.40828001
2016-10-27,-33.108288,0.65150094,-0.3466199,-0.5642128,-0.6399892,-0.1224635,-0.17076617,-0.67849475,1.1296189,-0.036868468,-0.332361
2016-10-28,-97.36166,-0.339467,0.343223,-0.4155809,-0.3133038,-0.07508576,-0.124970295,0.01721023,-1.2455792,-0.34649202,0.25616264
2016-10-31,-237.28278,0.44591677,0.12594047,-0.17122678,0.0061340514,0.30273226,0.11811761,0.0027227115,0.0810368,0.57611686,-0.0044800728
2016-11-01,-3.454664,-0.39900488,-0.3942425,-0.99119174,-0.19145034,0.039741512,-0.45893458,-0.9706478,-0.37098825,-0.31127122,-0.22448114
2016-11-02,67.10306,-0.3665251,-0.19306159,-0.043555483,-0.46248552,-0.531101,0.06020306,-0.4271712,-0.9419678,-0.4946458,-0.35732374
2016-11-03,238.46483,0.17118509,-0.14066003,-0.6058853,-0.28928834,0.3187102,-0.5110314,-0.30765137,-0.18223631,-0.48730758,0.5236359
2016-11-04,318.17133,0.02886831,-0.22097898,-0.47278774,-0.5683329,-0.035476774,-0.39981297,-0.21340129,-0.21899983,-0.117764354,-0.32119852
2016-11-07,372.6562,1.2657557,1.0351999,0.50373185,1.632248,0.87259465,1.2231561,0.8323093,0.9366653,1.3650975,0.92446893
2016-11-08,279.1602,0.33762735,0.058128335,0.1937027,-0.010121769,0.041384477,0.03153963,0.48074448,-0.20467459,0.18137248,-0.06212959
2016-11-09,410.143,-0.1245295,0.46429232,-0.12151824,-0.34641236,0.438482,-0.007037403,-0.04879152,-0.2976745,-0.519519,-0.14979935
2016-11-10,314.08774,2.0716527,-0.54643536,-1.3262807,-1.5453918,0.030227622,-0.3107252,-0.4227031,-1.041216,-1.2968493,-1.3715152
2016-11-14,418.08212,-1.0983155,-0.0113645755,-0.9816994,-0.94782037,-0.15623686,-0.16468021,0.07423117,-0.6284756,0.16143791,-0.4287076
2016-11-15,503.00092,0.17836905,0.40291902,0.34941056,1.0461918,-0.13001673,0.46533427,0.54518825,0.40550202,0.6892122,0.48403448
2016-11-16,284.45456,0.24043252,-0.21790878,1.1468253,0.7380824,0.57781875,-0.105782114,0.07623346,-0.38136676,0.47101992,0.19855633
2016-11-17,260.8092,0.19794057,-2.3174677,-0.098392144,0.9454858,0.5965182,0.17944734,0.50417733,0.14194162,0.84487414,0.699826
2016-11-18,330.9602,0.22629832,0.16300173,-0.029773895,-0.34571064,-0.41484687,-0.1023127,0.2772113,0.3036706,-0.039147694,-0.25687698
2016-11-21,224.85602,0.9139045,-0.23749115,0.6540087,0.4592362,0.029165715,0.005776902,0.6189587,-0.22841366,0.7122606,0.28032148
2016-11-22,-8.834984,-0.05374773,-0.33005425,-0.057498544,0.22137587,0.22757627,0.55519545,0.4270356,0.69637305,0.50707453,-0.14638954
2016-11-23,-78.59134,-0.29907805,-0.37759402,-0.33962858,-0.8480526,0.00052335847,-0.37357768,-0.24805357,-0.24490127,0.22936895,-0.3896354
2016-11-25,-70.81651,0.456469,0.6634447,0.1576752,0.08560148,0.19185925,0.24680547,0.20724207,-0.015731346,-0.051060442,0.37947205
2016-11-28,79.98613,0.53613144,-0.33200794,-0.1877897,0.024198106,0.027048785,0.046397995,0.033370845,-0.54941654,-0.10345194,-0.17486952
2016-11-29,-124.693344,-0.42124188,-0.21140498,-0.13795736,0.4740108,0.28655633,-0.2797072,-0.11425542,-0.35301402,0.37641266,0.22857489
2016-11-30,-7.63091,-0.5421316,-0.058772158,-0.50777704,-0.9602893,-0.43261662,-0.7658912,-0.32622644,0.8008316,0.00032321142,-0.8637613
2016-12-01,-389.4774,-1.0169522,-0.7254616,-0.57081026,-1.2303882,-1.847316,-1.218579,-2.4163637,-2.8127096,-2.904538,-1.5059936
2016-12-02,-608.73334,0.04373883,-0.37032145,0.08248186,0.027036756,-0.26635936,0.46031567,0.17486559,0.97691417,1.7396432,0.13420393
2016-12-05,-596.8095,-0.109762706,0.46316826,-0.45688215,1.0086583,0.54706496,0.24631166,-0.17806116,0.20335601,0.07966841,1.0764781
2016-12-06,-687.6887,0.16525042,-0.35355133,0.265171,-0.299423,0.565807,0.36424184,0.5375783,0.55830956,0.06760746,-0.15832153
2016-12-07,-576.12164,1.7373,1.0536425,0.38365737,1.4745666,0.98184836,0.9037962,0.52090937,0.43113226,1.1146334,0.8701917
2016-12-08,-458.17215,0.19413413,-0.032285444,0.39373788,-0.42615247,0.015264248,0.20001742,-0.08115401,-0.0005292345,0.2156265,0.09565822
2016-12-09,-576.2334,0.41761506,0.16362749,0.7018454,0.97381777,0.17548034,0.033168927,-0.12861563,-0.15495795,-0.4922042,0.4005819
2016-12-12,-611.45917,-0.4345957,0.16248539,-0.3818509,0.17815332,-0.03496353,0.21007693,-0.20876954,-0.16727568,-0.48012272,0.41501555
2016-12-13,-584.91046,1.0479101,0.68569636,0.7174017,0.8008486,0.26674518,0.9283936,0.9393387,0.40954068,0.0007965913,0.47531435
2016-12-14,-554.78735,0.04929385,-0.2483732,-0.101140395,-0.3387254,0.11674295,-0.32808182,-0.49832022,-1.264966,0.1027409,-0.122581296
2016-12-15,-430.4034,-0.22407293,0.26982006,0.17653054,-0.14478196,-0.0434358,0.23963091,0.60112864,0.1714823,1.1473255,-0.28681105
2016-12-16,-280.05695,-0.5400073,-0.11365017,-0.029827334,-0.35128325,-2.162104,-0.6041326,-0.40575597,-1.1916376,-0.7659523,-0.65671504
2016-12-19,-355.97678,-0.04929982,0.25375012,0.19299096,1.3674617,-0.26718608,0.6382296,0.42102864,0.24156089,-0.13675344,0.81560904
2016-12-20,-365.36905,0.3351209,-0.3814325,0.03642787,-0.1273243,0.10607971,0.32903787,0.2782789,-0.2083587,0.17769164,0.24659613
2016-12-21,-283.0797,-0.13394322,-0.2992324,-0.047538824,-0.04779328,-0.22943112,-0.30722672,0.05350327,0.035934906,-0.08639752,-0.08078147
2016-12-22,-453.93048,-0.13905267,0.038581695,-0.43337,-0.02648364,0.14015888,-0.09823096,-0.014233659,-0.3994074,0.50882107,-0.32478604
2016-12-23,-475.2971,-0.17117457,0.09184693,-0.0004881826,-0.3580473,-0.24255113,0.006253791,0.083633445,-0.07010527,-0.18093458,0.16701911
2016-12-27,-540.7017,0.132563,0.22884469,0.21559566,0.009940235,0.026810791,0.07609658,0.2823386,0.1169513,0.49774444,0.012146318
2016-12-28,-629.64966,-0.40553,-0.45170844,-0.30939427,-0.315154,-0.19260076,-0.5399424,-0.56162643,-1.10391,-0.56347734,-0.5219922
2016-12-29,-724.0299,0.11754768,0.048189037,-0.11180021,-0.1067091,-0.01351327,-0.00014224011,0.02672779,0.05162024,-0.32488555,-0.013705626
2016-12-30,-639.5162,-0.27431133,-0.41918963,-0.48122707,-0.7892139,-0.31429866,-0.4866627,-0.8008048,-0.684329,-0.52270234,-0.30690736
2017-01-03,-564.93164,0.43233725,0.5196925,0.04036564,0.42515856,0.28477705,0.34610406,0.36587605,-0.0032937827,-0.46119064,0.27419543
2017-01-04,-238.83539,0.7962862,-0.37912676,-0.14831506,-0.35370472,0.22415373,-0.26405728,-0.09124364,-0.08299414,0.35307166,0.3273881
2017-01-05,-263.18442,-0.24672991,0.09141591,0.15840408,-0.048933618,-0.14209911,-0.11223757,-0.41172025,-0.07703423,-0.23409747,0.81474173
2017-01-06,-312.529,0.2987854,0.073076,0.45959085,0.53681976,-0.2571814,0.1114399,0.78503966,-0.14758521,-0.12618966,1.0754926
2017-01-09,-322.99365,-0.7696334,-0.1313459,0.3613079,-0.26053235,0.71088845,0.110935085,0.09252502,-0.051575355,0.9297424,0.14965206
2017-01-10,-52.465015,-0.8616272,0.32281086,-0.039093494,-0.07946677,-0.46670815,-0.1194074,0.13584574,-0.13601184,0.39720592,-0.09076255
2017-01-11,-58.4042,0.870072,-0.4613968,0.17461991,0.54451513,0.54352957,0.43014213,0.350376,0.20460148,0.3804044,0.3331772
2017-01-12,-167.49738,0.058020774,-0.24876408,-0.29607478,-0.6757198,0.09796747,-0.31817672,-0.25637758,-0.11499692,-0.25477725,-0.13241616
2017-01-13,-311.7162,-0.26980165,0.01744707,-0.183684,0.050937112,0.057193853,0.051705938,0.06540539,0.38211495,0.5656858,0.007511792
2017-01-17,-262.6085,0.19306467,-0.19116616,0.3054816,-0.23269409,-0.21515201,-0.030001858,-0.36472824,-1.9980372,-0.6738946,-0.19294906
2017-01-18,-268.74643,-0.4601936,0.035416618,-0.098055534,-0.08106992,0.095865905,-0.08820081,-0.104101084,0.5274364,0.45186222,0.37180415
2017-01-19,-84.16282,-0.013335577,-0.13456742,-0.17484982,-0.27125967,0.0129124615,-0.2582782,-0.35157633,-0.6130023,0.024640735,0.44328842
2017-01-20,-132.12503,1.4572985,0.18308547,0.00013215882,0.41760802,0.79550236,0.3863374,0.53256226,-1.2521286,0.06354131,0.41141868
2017-01-23,-118.44193,0.16799265,0.27447486,-0.05684944,0.1789237,-0.2434459,-0.2356186,0.59466136,-6.374642,-0.16396715,0.14061782
2017-01-24,-173.56168,1.8514444,0.5725739,-0.13584086,0.5439079,0.49791956,0.93159115,0.8238503,-0.029022742,0.30451566,1.1491894
2017-01-25,-228.1504,0.8763436,0.14422756,0.6885399,0.119357914,0.045482494,0.1624381,0.90623176,1.4180516,0.4406364,0.24826732
2017-01-26,-196.33138,0.11557567,0.03239064,-0.06723621,0.5706634,-0.038726073,-0.31284744,0.3867824,-2.4813724,-0.6007298,-0.51738995
2017-01-27,-290.13644,-0.53579813,0.39980084,-0.0905786,1.5228738,0.104521886,0.43477872,-0.48701265,0.025630353,1.2688671,0.48899636
2017-01-30,-241.59943,-0.59165895,-0.31611627,-0.22312064,-0.7220906,-0.015568922,-0.6766985,-0.11290372,-0.66406906,-0.9137538,-0.0348183
2017-01-31,-117.92595,-0.5053909,-0.24271756,-0.20241292,-0.55228305,-0.1568862,-0.7246751,-1.5063597,-0.28071836,-0.1623204,-0.13893433
2017-02-01,-73.513985,-0.104203746,-0.44070804,2.8158314,-1.170201,-0.33581716,-0.38414282,0.42784703,-0.364526,0.90329,0.027659925
2017-02-02,-162.49493,0.08965645,1.2059846,-0.17445241,-0.4901907,0.15676387,0.14494935,-0.27209374,-0.55336,-0.15979762,-0.045396276
2017-02-03,-155.41788,0.45106453,0.21143247,0.119166866,0.48733312,0.52983505,0.07567312,0.355638,0.14966106,0.4009736,0.83322716
2017-02-06,-107.368095,-0.0033370198,-0.07769346,0.36783502,-0.098483786,-0.40790823,-0.3305985,-0.20581461,-0.21241102,-0.20763081,-0.24200048
2017-02-07,-52.110733,0.95529807,0.22219113,0.37713295,-0.27779803,-0.046636038,0.053605285,-0.05444843,0.21463014,0.37860194,0.2283333
2017-02-08,-21.629988,-0.3460549,-0.35370037,0.10258438,-0.1528984,-0.06942996,-0.0036751225,-0.17149463,-0.446766,0.01920479,0.4797953
2017-02-09,-31.427698,0.37382123,0.3598808,0.26647732,0.68905824,0.2392099,-1.1119896,-0.43464842,-0.12913941,-0.2765155,0.15298146
2017-02-10,-80.18105,0.5310947,-0.024071826,-0.20016703,-0.11987711,0.65329623,-0.18252149,-0.118569426,0.83781624,-0.15890492,0.19197167
2017-02-13,-70.77901,0.23519494,0.76241004,0.343931,0.68781435,0.34058326,0.5053208,0.19747995,0.6599117,0.11649567,0.3386175
