,indpro,payems,pi_transfer,real_manf_trade,personal_consump,capacity_util
2022-02-01,100.8064,150825.0,15483.6,1472992.0,113.448,78.1748
2022-03-01,101.3907,151315.0,15420.6,1470559.0,114.041,78.5575
2022-04-01,101.44,151623.0,15417.5,1469438.0,114.632,78.4892
2022-05-01,101.3335,151924.0,15401.5,1450168.0,114.473,78.1251
2022-06-01,101.018,152358.0,15342.3,1446858.0,114.544,77.6834
2022-07-01,101.223,153072.0,15515.9,1452657.0,114.646,77.7019
2022-08-01,101.0963,153362.0,15585.4,1468234.0,115.268,77.654
2022-09-01,101.2918,153582.0,15638.0,1465161.0,115.348,77.6645
2022-10-01,101.2529,153939.0,15614.3,1466963.0,115.556,77.8544
2022-11-01,100.9552,154242.0,15618.5,1451828.0,115.247,77.2186
2022-12-01,99.7664,154342.0,15662.6,1465472.0,115.146,75.8688
2023-01-01,100.505,154776.0,15762.0,1483458.0,116.635,77.1602
2023-02-01,100.6416,155066.0,15806.5,1471736.0,116.562,77.1498
2023-03-01,101.0205,155134.0,15882.7,1459513.0,116.578,76.6104
2023-04-01,101.253,155375.0,15925.7,1456995.0,116.938,77.2433
2023-05-01,100.9286,155655.0,15975.5,1472101.0,116.888,77.0575
2023-06-01,100.1196,155880.0,16006.6,1472700.0,117.256,76.4881
2023-07-01,100.9067,156043.0,16071.5,1482383.0,117.816,76.7273
2023-08-01,100.8393,156261.0,16107.2,1482238.0,117.892,76.6542
2023-09-01,101.0211,156417.0,16126.7,1491541.0,118.043,76.672
2023-10-01,100.4689,156576.0,16186.9,1490802.0,118.361,76.2599
2023-11-01,100.8639,156703.0,16280.3,1497859.0,118.783,76.5305
2023-12-01,100.6031,156857.0,16327.6,1508602.0,119.267,76.4545
2024-01-01,99.2223,157032.0,16326.0,1492936.0,118.833,75.2859
2024-02-01,100.285,157238.0,16335.1,1494481.0,119.356,76.2145
2024-03-01,100.4575,157466.0,16349.4,1491307.0,119.756,76.2676
2024-04-01,100.2434,157530.0,16366.3,1490484.0,119.974,75.805
2024-05-01,100.863,157608.0,16449.0,1503122.0,120.53,76.1923
2024-06-01,100.894,157695.0,16456.4,1506650.0,120.87,76.006
2024-07-01,99.9757,157748.0,16473.6,1519102.0,121.317,75.3409
2024-08-01,100.4309,157757.0,16494.5,1518385.0,121.482,75.6471
2024-09-01,99.8084,157912.0,16500.8,1530455.0,122.1,75.1957
2024-10-01,99.4695,157945.0,16531.5,1526325.0,122.25,74.6339
2024-11-01,99.2925,158079.0,16590.1,1535297.0,122.639,74.7343
2024-12-01,100.3273,158316.0,16606.6,1547485.0,123.512,74.9627
2025-01-01,100.0647,158268.0,16635.4,1531801.0,122.767,74.6327
2025-02-01,101.0993,158310.0,16600.6,1542684.0,122.62,75.523
2025-03-01,101.0404,158377.0,16695.4,1563633.0,123.575,75.785
2025-04-01,101.1279,158485.0,16700.0,1555663.0,123.748,75.6285
2025-05-01,100.9655,158498.0,16636.1,1550522.0,123.575,75.468
2025-06-01,101.4785,158478.0,16583.5,1556845.0,123.894,75.6385
2025-07-01,101.894,158542.0,16677.9,1565953.0,124.505,75.9194
2025-08-01,101.6247,158472.0,16699.7,1562681.0,124.869,75.8608
2025-09-01,101.668,158548.0,16720.7,1551628.0,125.007,75.798
2025-10-01,101.2195,158408.0,16677.0,1554556.0,125.271,75.1411
2025-11-01,101.0344,158449.0,16685.5,1554595.0,125.394,74.9686
2025-12-01,101.4941,158432.0,16651.9,1569176.0,125.507,74.7232
2026-01-01,101.0388,158592.0,16667.0,1581144.0,125.265,74.6786
2026-02-01,101.9053,158436.0,16601.6,1592277.0,125.537,75.1276
2026-03-01,101.7543,158650.0,16598.1,1589933.0,125.879,75.3867
2026-04-01,102.5198,158798.0,16526.5,1580792.0,126.04,75.8393
2026-05-01,102.5099,158861.0,16567.0,1586429.0,126.534,75.776
2026-06-01,102.7868,158881.0,16606.1,,127.046,75.95
2026-07-01,102.9939,158858.0,,,,76.0111
